form_id,sample_number,establishment_id,establishment_number,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,sample_key,sample_source_key
101495160,210249690,9469,M31877+P31877,HC_CPT_LBW01,2016-10-04,b. Leg,00,,Positive,,,,,,,,Negative,,,,,,,,,20161004,2017,Positive,Y,1,Negative,Y,0,1 mL,101495160-210249690,0010
101495267,590351651,1554,M276+P276,HC_CH_COM01,2016-10-04,a. ground chicken,00,,Positive,,,,,,,,Negative,,Negative,,,,,,,20161004,2017,Positive,Y,1,Negative,Y,0,30 mL,101495267-590351651,0008
101495530,590351329,3854,P511,HC_TU_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101495530-590351329,0003
101495556,210249436,6488,P244+V244A,HC_TU_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101495556-210249436,0003
101495585,590351308,3,P40,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101495585-590351308,0001
101495592,590351311,2160,P19112,HC_CPT_LBW01,2016-10-04,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101495592-590351311,0010
101495596,210249392,672,P7987,HC_CPT_LBW01,2016-10-04,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101495596-210249392,0010
101495601,590351316,5308,M6137+P6137,HC_CPT_LBW01,2016-10-04,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101495601-590351316,0010
101495608,590351284,7855,P21234,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101495608-590351284,0001
101495632,210249368,1906,M810+P810,HC_CPT_LBW01,2016-10-04,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101495632-210249368,0010
101495663,210249377,3879,P7085+V7085,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101495663-210249377,0001
101495672,210249407,4518,P7485+V7485,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101495672-210249407,0001
101495736,210249371,3850,P165S+V165S,HC_CPT_LBW01,2016-10-04,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101495736-210249371,0010
101495898,210249404,734,P18285,HC_CPT_LBW01,2016-10-04,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101495898-210249404,0010
101495901,590351286,3770,M13556+P13556,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101495901-590351286,0001
101495909,590351326,3680,M7089+P7089,HC_CPT_LBW01,2016-10-04,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101495909-590351326,0010
101496024,210249412,13257,P33900+V33900,HC_CPT_LBW01,2016-10-04,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101496024-210249412,0010
101496030,210249416,3841,P768+V768,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101496030-210249416,0001
101496061,210249426,2230,P18,HC_TU_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101496061-210249426,0003
101496062,590351301,4128,P325,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101496062-590351301,0001
101496281,210249346,4430,M19909+P19909,HC_CPT_LBW01,2016-10-04,b. Leg,00,,Positive,,,,,,,,Negative,,,,,,,,,20161004,2017,Positive,Y,1,Negative,Y,0,1 mL,101496281-210249346,0008
101496353,590351328,3886,P7174,HC_TU_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101496353-590351328,0003
101496399,210249438,1668,M5916+P5916+V5916,HC_CH_COM01,2016-10-04,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,30 mL,101496399-210249438,0008
101496578,590351310,3873,M5842+P5842+V5842,HC_CPT_LBW01,2016-10-04,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101496578-590351310,0008
101496676,210249759,245,P18873,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101496676-210249759,0001
101496711,590351610,4534,M19636+P19636,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101496711-590351610,0001
101496738,210249828,4236,P7044,HC_CH_CARC01,2016-10-04,,00,,Positive,,,,,,,,,,,07  Temperature too high,,,,,,20161004,2017,Positive,Y,1,,N,0,,101496738-210249828,0001
101496741,590351586,3752,P13369+V13369,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101496741-590351586,0001
101496747,210249809,5400,P9332,HC_TU_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101496747-210249809,0003
101496808,210249402,124055,P45045,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Positive,,,,,,,,,20161004,2017,Negative,Y,0,Positive,Y,1,1 mL,101496808-210249402,0001
101496857,590351288,4487,P308,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101496857-590351288,0001
101497000,590351321,3870,P5787,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101497000-590351321,0001
101497004,210249772,579,P622,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101497004-210249772,0001
101497020,210249333,4783,M20322+P20322,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101497020-210249333,0001
101497050,590351294,3852,P468,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101497050-590351294,0001
101497060,210249397,3847,M112+P112,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101497060-210249397,0001
101497066,590351330,9870,M32130+P32130+V32130,HC_TU_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101497066-590351330,0003
101497096,210249434,6965,M190+P190+V190,HC_TU_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101497096-210249434,0003
101497113,590351281,3850,P165S+V165S,HC_CH_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101497113-590351281,0001
101497148,590351292,4142,P218,HC_CH_CARC01,2016-10-04,,00,,Positive,,,,,,,,Positive,,,,,,,,,20161004,2017,Positive,Y,1,Positive,Y,1,1 mL,101497148-590351292,0001
101497151,590351322,4142,P218,HC_CPT_LBW01,2016-10-04,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20161004,2017,Positive,Y,1,Negative,Y,0,1 mL,101497151-590351322,0010
101497382,210249442,5112,M18909+P157,HC_TU_COM01,2016-10-04,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,30 mL,101497382-210249442,0009
101497877,590351332,100412,M3367+P3367+V3367,HC_TU_COM01,2016-10-04,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,30 mL,101497877-590351332,0009
101497898,590351648,651,M7345+P7345,HC_TU_COM01,2016-10-04,a. ground turkey,00,,Negative,,,,,,,,Negative,,Positive,,,,,,,20161004,2017,Negative,Y,0,Positive,Y,1,30 mL,101497898-590351648,0009
101497906,590351331,9259,M27389+P27389+V27389,HC_TU_CARC01,2016-10-04,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101497906-590351331,0003
101498381,210249681,727,M17980+P17980,HC_CPT_LBW01,2016-10-04,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,1 mL,101498381-210249681,0010
101498471,590351652,5112,M18909+P157,HC_CH_COM01,2016-10-04,a. ground chicken,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20161004,2017,Negative,Y,0,Negative,Y,0,30 mL,101498471-590351652,0008
101489419,590351600,577,P419,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101489419-590351600,0001
101489575,210249745,577,P419,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101489575-210249745,0001
101489691,590351598,5131,P312,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101489691-590351598,0001
101489848,590351571,4514,P6638,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101489848-590351571,0001
101489869,210249721,126987,M45465+P45465+V45465,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101489869-210249721,0001
101490451,210249753,4159,P1137,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101490451-210249753,0001
101490457,590351844,4512,P6510,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101490457-590351844,0001
101490549,210249718,12461,P34308,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101490549-210249718,0001
101490640,590351592,4093,P19865+V19865,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101490640-590351592,0001
101490743,590351612,44,P1257,HC_CPT_LBW01,2016-10-05,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101490743-590351612,0010
101491192,210250076,2264,P1249,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101491192-210250076,0001
101491537,210249736,564,P687,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101491537-210249736,0001
101491674,210249822,4984,M8139+P8139,HC_CH_COM01,2016-10-05,a. ground chicken,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,30 mL,101491674-210249822,0008
101491734,210250114,3842,M13289+P963,HC_TU_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101491734-210250114,0003
101491922,590351917,2501,P286,HC_TU_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101491922-590351917,0003
101491953,590351904,275,P19378,HC_CPT_LBW01,2016-10-05,c. Wing,00,,Positive,,,,,,,,Negative,,,,,,,,,20161005,2017,Positive,Y,1,Negative,Y,0,1 mL,101491953-590351904,0010
101492108,590351630,4523,M11507+P11507+V11507,HC_CPT_LBW01,2016-10-05,c. Wing,00,,Positive,,,,,,,,Negative,,,,,,,,,20161005,2017,Positive,Y,1,Negative,Y,0,1 mL,101492108-590351630,0008
101492502,210249813,2969,M579+P579+V579,HC_TU_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101492502-210249813,0003
101492656,210249756,48,P1284,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101492656-210249756,0001
101493013,590351609,4509,P1235,HC_CPT_LBW01,2016-10-05,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101493013-590351609,0010
101493117,210249673,750,P19128,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101493117-210249673,0001
101493133,590351627,4489,P517,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101493133-590351627,0001
101493167,590351602,4540,P320,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Positive,,,,,,,,,20161005,2017,Negative,Y,0,Positive,Y,1,1 mL,101493167-590351602,0001
101493255,210249762,123305,P328,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101493255-210249762,0001
101493260,590351616,4507,P758,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101493260-590351616,0001
101493362,590351622,5305,M6124+P6124+V6124,HC_CPT_LBW01,2016-10-05,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101493362-590351622,0010
101493493,590351617,2236,P146,HC_CPT_LBW01,2016-10-05,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101493493-590351617,0008
101493731,590351579,127006,P51179+V51179,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101493731-590351579,0001
101494008,210249824,12454,M34176+P34176,HC_CH_COM01,2016-10-05,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,30 mL,101494008-210249824,0008
101494105,210250058,3571,P1362,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101494105-210250058,0001
101494256,590351628,3890,P7264+V7264,HC_CPT_LBW01,2016-10-05,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101494256-590351628,0010
101494586,590351632,696,P9197,HC_CPT_LBW01,2016-10-05,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101494586-590351632,0010
101495079,590351892,61,M2657+P2657,HC_CPT_LBW01,2016-10-05,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495079-590351892,0008
101495184,590351626,5660,M4104+P4104,HC_CPT_LBW01,2016-10-05,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495184-590351626,0010
101495366,210249825,2208,P20604+V20604,HC_CH_COM01,2016-10-05,a. ground chicken,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,30 mL,101495366-210249825,0008
101495522,590351902,3849,P165M+V165M,HC_CPT_LBW01,2016-10-05,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495522-590351902,0010
101495552,590351638,651,M7345+P7345,HC_TU_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495552-590351638,0003
101495581,590351618,4487,P308,HC_CPT_LBW01,2016-10-05,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495581-590351618,0010
101495595,210249785,2961,M322A+P322,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495595-210249785,0001
101495610,590351637,592,P1309,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,,,,07  Temperature too high,,,,,,20161005,2017,Negative,Y,0,,N,0,,101495610-590351637,0001
101495641,210249684,2526,P1241,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495641-210249684,0001
101495668,210249807,123881,P44974+V44974,HC_TU_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495668-210249807,0003
101495673,590351639,2964,P425+V425,HC_TU_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495673-590351639,0003
101495674,590351604,6421,P1304,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495674-590351604,0001
101495742,210249805,4150,M635+P635,HC_TU_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495742-210249805,0003
101495762,210249696,4148,P584,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495762-210249696,0001
101495787,590351653,2948,M27266+P403,HC_TU_COM01,2016-10-05,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,30 mL,101495787-590351653,0009
101495805,590351860,123475,M44121+P44121,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495805-590351860,0001
101495915,210249754,3680,M7089+P7089,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495915-210249754,0001
101495962,590351601,4506,P548,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495962-590351601,0001
101495976,210249693,567,M7478+P1,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101495976-210249693,0001
101496016,210249723,3841,P768+V768,HC_CPT_LBW01,2016-10-05,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101496016-210249723,0010
101496131,210249815,3723,M8727+P8727+V8727,HC_TU_CARC01,2016-10-05,,00,,Negative,,,,,,,,,,,,,,,,,20161005,2017,Negative,Y,0,,N,0,,101496131-210249815,0003
101496147,590351584,6025,P6058,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101496147-590351584,0001
101496194,590351640,1840,P18978,HC_TU_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101496194-590351640,0003
101496367,590351641,6058,M6308A+P6308A,HC_CH_COM01,2016-10-05,a. ground chicken,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,30 mL,101496367-590351641,0008
101496375,210249699,8719,M20446+P20446+V20446,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101496375-210249699,0001
101496405,590351578,4493,P912,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101496405-590351578,0001
101496503,210250049,2251,P806,HC_CPT_LBW01,2016-10-05,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101496503-210250049,0010
101496588,590351896,3851,P208+V208,HC_CPT_LBW01,2016-10-05,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101496588-590351896,0010
101496844,210249747,4562,P890,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101496844-210249747,0001
101496861,210250009,8,P170,HC_CPT_LBW01,2016-10-05,b. Leg,00,,Positive,,,,,,,,Negative,,,,,,,,,20161005,2017,Positive,Y,1,Negative,Y,0,1 mL,101496861-210250009,0008
101496886,210250081,2173,P19514,HC_CPT_LBW01,2016-10-05,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101496886-210250081,0010
101496955,210250022,567,M7478+P1,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101496955-210250022,0001
101496985,590351603,734,P18285,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101496985-590351603,0001
101496987,590351838,6847,M9977+P1325,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101496987-590351838,0001
101497007,210250090,579,P622,HC_CPT_LBW01,2016-10-05,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101497007-210250090,0008
101497029,210250091,60,P2632,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101497029-210250091,0001
101497046,210249779,579,P622,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101497046-210249779,0001
101497059,590351608,2216,M56+P56,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101497059-590351608,0001
101497116,590351634,4554,P247,HC_CPT_LBW01,2016-10-05,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101497116-590351634,0010
101497146,210249740,3833,P165H,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101497146-210249740,0001
101497365,210249743,8112,M21430+P21430,HC_CPT_LBW01,2016-10-05,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20161005,2017,Positive,Y,1,Negative,Y,0,1 mL,101497365-210249743,0010
101497568,590351620,4501,P192,HC_CPT_LBW01,2016-10-05,b. Leg,00,,Positive,,,,,,,,Negative,,,,,,,,,20161005,2017,Positive,Y,1,Negative,Y,0,1 mL,101497568-590351620,0010
101497571,210249761,3880,M7100+P7100+V7100,HC_CPT_LBW01,2016-10-05,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101497571-210249761,0010
101497573,590351643,126796,M45404+P45404,HC_CH_COM01,2016-10-05,b. raw chicken sausage (including links and sausage patties),00,,Positive,,,,,,,,Negative,,Negative,,,,,,,20161005,2017,Positive,Y,1,Negative,Y,0,30 mL,101497573-590351643,0008
101497784,590351629,39,P910,HC_CPT_LBW01,2016-10-05,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20161005,2017,Positive,Y,1,Negative,Y,0,1 mL,101497784-590351629,0010
101497785,590351575,4534,M19636+P19636,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101497785-590351575,0001
101497894,590351596,3571,P1362,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101497894-590351596,0001
101497929,210249757,3883,P7156+V7156,HC_CH_CARC01,2016-10-05,,00,,Negative,,,,,,,,Negative,,,,,,,,,20161005,2017,Negative,Y,0,Negative,Y,0,1 mL,101497929-210249757,0001
101497978,210249731,2216,M56+P56,HC_CPT_LBW01,2016-10-05,b. Leg,00,,Positive,,,,,,,,Negative,,,,,,,,,20161005,2017,Positive,Y,1,Negative,Y,0,1 mL,101497978-210249731,0010
